node_id	longitude	latitude	time	median	mean	max	min
u155kwu0dkzy	4.422104	51.233480	2019-04-15 10:00:00+00:00	25.80	25.80	25.80	25.80
u155kwu0dkzy	4.422104	51.233480	2019-04-16 09:00:00+00:00	33.19	33.19	34.39	31.99
u155k72s49pg	4.406322	51.214835	2019-04-11 14:00:00+00:00	60.53	60.53	60.53	60.53
u155k72s49pg	4.406322	51.214835	2019-04-15 13:00:00+00:00	36.12	36.12	36.12	36.12
u155kwucwjxb	4.423295	51.233655	2019-04-10 08:00:00+00:00	48.95	49.83	53.46	47.07
u155kwucwjxb	4.423295	51.233655	2019-04-11 08:00:00+00:00	44.76	44.76	44.76	44.76
u155kwucwjxb	4.423295	51.233655	2019-04-12 11:00:00+00:00	38.31	38.31	38.31	38.31
u155kwucwjxb	4.423295	51.233655	2019-04-15 06:00:00+00:00	43.70	43.70	43.70	43.70
u155kwucwjxb	4.423295	51.233655	2019-04-15 08:00:00+00:00	25.88	25.80	29.28	22.22
u155kgzpsfpz	4.437318	51.218188	2019-04-10 08:00:00+00:00	39.37	39.37	39.37	39.37
u155kgzpsfpz	4.437318	51.218188	2019-04-11 09:00:00+00:00	68.29	67.74	70.22	63.88
u155mh00gv7y	4.438643	51.218420	2019-04-10 08:00:00+00:00	51.14	50.00	52.39	45.63
u155mh00gv7y	4.438643	51.218420	2019-04-10 09:00:00+00:00	51.88	51.88	51.88	51.88
u155mh00gv7y	4.438643	51.218420	2019-04-15 11:00:00+00:00	57.23	58.46	65.01	53.15
u155mh01n95z	4.438761	51.218440	2019-04-15 11:00:00+00:00	50.47	53.86	63.20	46.87
u155k4nm12s5	4.403173	51.208137	2019-04-11 11:00:00+00:00	64.73	64.73	65.94	63.53
u155k4nm12s5	4.403173	51.208137	2019-04-15 12:00:00+00:00	71.80	71.80	71.80	71.80
u155kh0frq24	4.395872	51.218682	2019-04-15 08:00:00+00:00	45.13	45.13	45.13	45.13
u155kh0frq24	4.395872	51.218682	2019-04-16 09:00:00+00:00	38.11	38.11	38.11	38.11
u155kh0frq24	4.395872	51.218682	2019-04-16 12:00:00+00:00	44.77	44.77	44.77	44.77
u155khh5x2zb	4.400346	51.218867	2019-04-15 06:00:00+00:00	51.43	51.43	51.43	51.43
u155khh5x2zb	4.400346	51.218867	2019-04-16 06:00:00+00:00	62.76	62.76	62.76	62.76
u155khhfgt25	4.401205	51.218763	2019-04-12 09:00:00+00:00	66.23	66.23	66.23	66.23
u155khncrx5b	4.404128	51.218514	2019-04-10 09:00:00+00:00	61.05	61.05	63.24	58.87
u155khncrx5b	4.404128	51.218514	2019-04-12 15:00:00+00:00	32.76	33.23	35.58	31.82
u155khp96h2p	4.404917	51.218500	2019-04-12 09:00:00+00:00	61.57	61.57	64.32	58.82
u155khp96h2p	4.404917	51.218500	2019-04-12 13:00:00+00:00	40.69	40.69	40.69	40.69
u155khp96h2p	4.404917	51.218500	2019-04-15 14:00:00+00:00	46.63	46.63	46.63	46.63
u155khp9ybru	4.405131	51.218564	2019-04-10 12:00:00+00:00	29.20	29.20	29.20	29.20
u155khp9ybru	4.405131	51.218564	2019-04-10 13:00:00+00:00	34.45	34.45	34.45	34.45
u155khp9ybru	4.405131	51.218564	2019-04-10 14:00:00+00:00	43.98	43.98	43.98	43.98
u155khp9ybru	4.405131	51.218564	2019-04-11 12:00:00+00:00	46.06	46.06	46.06	46.06
u155khp9ybru	4.405131	51.218564	2019-04-11 17:00:00+00:00	69.73	69.73	69.73	69.73
u155khp9ybru	4.405131	51.218564	2019-04-12 14:00:00+00:00	38.77	38.77	38.77	38.77
u155khp9ybru	4.405131	51.218564	2019-04-12 17:00:00+00:00	39.31	39.31	40.68	37.95
u155khp9ybru	4.405131	51.218564	2019-04-15 17:00:00+00:00	44.03	44.03	44.03	44.03
u155kydzgf5b	4.431433	51.233336	2019-04-11 07:00:00+00:00	36.82	37.09	40.31	34.43
u155kydzgf5b	4.431433	51.233336	2019-04-15 07:00:00+00:00	31.74	32.63	39.14	28.38
u155kydzgf5b	4.431433	51.233336	2019-04-16 08:00:00+00:00	30.75	30.04	31.73	24.86
u155kydzgf5b	4.431433	51.233336	2019-04-16 10:00:00+00:00	26.29	26.29	26.29	26.29
u155kkndzjup	4.414750	51.218766	2019-04-10 12:00:00+00:00	51.85	51.85	51.85	51.85
u155kkndzjup	4.414750	51.218766	2019-04-10 14:00:00+00:00	42.04	42.04	42.04	42.04
u155kkndzjup	4.414750	51.218766	2019-04-15 13:00:00+00:00	38.59	38.59	38.59	38.59
u155kkndzjup	4.414750	51.218766	2019-04-15 14:00:00+00:00	41.11	41.11	41.11	41.11
u155ks06w4ey	4.417110	51.218705	2019-04-10 06:00:00+00:00	30.97	30.97	30.97	30.97
u155ks06w4ey	4.417110	51.218705	2019-04-10 09:00:00+00:00	43.76	43.76	43.76	43.76
u155ks06w4ey	4.417110	51.218705	2019-04-11 10:00:00+00:00	45.93	48.90	56.26	44.51
u155ks06w4ey	4.417110	51.218705	2019-04-12 06:00:00+00:00	41.62	46.16	63.11	38.31
u155ks06w4ey	4.417110	51.218705	2019-04-12 09:00:00+00:00	50.39	50.39	50.39	50.39
u155ks06w4ey	4.417110	51.218705	2019-04-12 12:00:00+00:00	68.30	68.30	68.30	68.30
u155ks06w4ey	4.417110	51.218705	2019-04-12 13:00:00+00:00	47.54	47.54	53.62	41.47
